Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Rate per 100,000 population,1,396141066,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Rate per 100,000 population,82,3723229,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Rate per 100,000 population,8,376846397,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Rate per 100,000 population,73,9954765,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Rate per 100,000 population,0,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Rate per 100,000 population,0,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2019,Rate per 100,000 population,119,7638146,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2019,Rate per 100,000 population,84,94875223,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Rate per 100,000 population,2,785204991,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Rate per 100,000 population,80,77094474,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Rate per 100,000 population,13,92602496,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Rate per 100,000 population,34,81506239,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Rate per 100,000 population,32,0298574,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Rate per 100,000 population,0,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,Rate per 100,000 population,119,4593769,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Rate per 100,000 population,11,11250017,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Rate per 100,000 population,90,28906391,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Rate per 100,000 population,16,66875026,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Rate per 100,000 population,43,06093817,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Rate per 100,000 population,30,55937548,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Rate per 100,000 population,0,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2003,Rate per 100,000 population,202,2287862,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2003,Rate per 100,000 population,8,761886093,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2003,Rate per 100,000 population,59,04991453,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2004,Rate per 100,000 population,203,6924132,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,Rate per 100,000 population,10,40210234,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2004,Rate per 100,000 population,55,3236368,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2005,Rate per 100,000 population,205,0463498,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Rate per 100,000 population,8,761088079,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2005,Rate per 100,000 population,53,87608059,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Rate per 100,000 population,213,5814513,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Rate per 100,000 population,9,679861095,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2006,Rate per 100,000 population,48,67482334,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Rate per 100,000 population,211,1913885,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Rate per 100,000 population,8,994647088,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2007,Rate per 100,000 population,54,51633662,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2008,Rate per 100,000 population,203,7749755,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Rate per 100,000 population,7,202971553,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2008,Rate per 100,000 population,61,78912719,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2009,Rate per 100,000 population,191,3184179,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Rate per 100,000 population,6,36943943,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2009,Rate per 100,000 population,72,74189349,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2010,Rate per 100,000 population,31,55801355,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Rate per 100,000 population,36,18460196,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Rate per 100,000 population,17,17418421,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2010,Rate per 100,000 population,19,01041774,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2010,Rate per 100,000 population,60,7037203,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2011,Rate per 100,000 population,30,37804183,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Rate per 100,000 population,33,42301065,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Rate per 100,000 population,15,27857882,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2011,Rate per 100,000 population,18,14443183,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2011,Rate per 100,000 population,58,0514349,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2012,Rate per 100,000 population,170,3289075,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2012,Rate per 100,000 population,33,93389556,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Rate per 100,000 population,15,48768658,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2012,Rate per 100,000 population,18,44620898,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2012,Rate per 100,000 population,53,52073969,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2013,Rate per 100,000 population,26,65767081,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Rate per 100,000 population,32,68801551,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Rate per 100,000 population,14,88076235,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2013,Rate per 100,000 population,17,80725316,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2013,Rate per 100,000 population,56,75618536,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2014,Rate per 100,000 population,27,06472707,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Rate per 100,000 population,14,77702319,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2014,Rate per 100,000 population,40,99432241,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Rate per 100,000 population,41,80644077,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2014,Rate per 100,000 population,27,02941758,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2014,Rate per 100,000 population,4,466650977,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2014,Rate per 100,000 population,24,13403908,CTS
DNK,Denmark,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2014,Rate per 100,000 population,3,389711414,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2015,Rate per 100,000 population,25,66493721,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Rate per 100,000 population,18,47523905,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Rate per 100,000 population,45,89804867,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2015,Rate per 100,000 population,27,42280963,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2015,Rate per 100,000 population,5,67792789,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2015,Rate per 100,000 population,40,90569102,CTS
DNK,Denmark,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2015,Rate per 100,000 population,4,500153374,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2015,Rate per 100,000 population,35,75512486,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2016,Rate per 100,000 population,30,34311001,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Rate per 100,000 population,29,39762361,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Rate per 100,000 population,66,41166548,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Rate per 100,000 population,37,01404187,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2016,Rate per 100,000 population,10,45287748,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,Rate per 100,000 population,31,11350634,CTS
DNK,Denmark,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2016,Rate per 100,000 population,4,184652795,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2016,Rate per 100,000 population,38,25718141,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,Rate per 100,000 population,33,21542207,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Rate per 100,000 population,83,6491328,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Rate per 100,000 population,31,45346954,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Rate per 100,000 population,52,19566326,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Rate per 100,000 population,35,57050715,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,Rate per 100,000 population,79,13085847,CTS
DNK,Denmark,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2017,Rate per 100,000 population,30,56377073,CTS
